county,precinct,office,district,party,candidate,votes
Albany,ALBANY WARD 5 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,91
Albany,ALBANY WARD 5 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,56
Albany,ALBANY WARD 5 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,68
Albany,ALBANY WARD 5 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,38
Albany,ALBANY WARD 5 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,234
Albany,ALBANY WARD 5 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,60
Albany,ALBANY WARD 5 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,87
Albany,ALBANY WARD 6 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,91
Albany,ALBANY WARD 6 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,145
Albany,ALBANY WARD 6 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,197
Albany,ALBANY WARD 6 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,350
Albany,ALBANY WARD 6 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,337
Albany,ALBANY WARD 6 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,236
Albany,ALBANY WARD 6 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,6
Albany,ALBANY WARD 6 ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,266
Albany,ALBANY WARD 7 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,218
Albany,ALBANY WARD 7 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,0
Albany,ALBANY WARD 7 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,203
Albany,ALBANY WARD 7 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,134
Albany,ALBANY WARD 7 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,207
Albany,ALBANY WARD 7 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,62
Albany,ALBANY WARD 7 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,138
Albany,ALBANY WARD 7 ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,145
Albany,ALBANY WARD 8 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,281
Albany,ALBANY WARD 8 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,285
Albany,ALBANY WARD 8 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,85
Albany,ALBANY WARD 8 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,386
Albany,ALBANY WARD 8 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,301
Albany,ALBANY WARD 8 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,423
Albany,ALBANY WARD 8 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,267
Albany,ALBANY WARD 8 ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,300
Albany,ALBANY WARD 8 ED 9,State Assembly,109.0,DEM,Patricia A. Fahy,106
Albany,ALBANY WARD 9 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,191
Albany,ALBANY WARD 9 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,122
Albany,ALBANY WARD 9 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,127
Albany,ALBANY WARD 9 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,174
Albany,ALBANY WARD 9 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,313
Albany,ALBANY WARD 9 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,267
Albany,ALBANY WARD 9 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,310
Albany,ALBANY WARD 9 ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,253
Albany,ALBANY WARD 9 ED 9,State Assembly,109.0,DEM,Patricia A. Fahy,31
Albany,ALBANY WARD 10 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,69
Albany,ALBANY WARD 10 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,61
Albany,ALBANY WARD 10 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,126
Albany,ALBANY WARD 10 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,77
Albany,ALBANY WARD 10 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,53
Albany,ALBANY WARD 10 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,73
Albany,ALBANY WARD 10 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,123
Albany,ALBANY WARD 10 ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,104
Albany,ALBANY WARD 10 ED 9,State Assembly,109.0,DEM,Patricia A. Fahy,54
Albany,ALBANY WARD 11 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,0
Albany,ALBANY WARD 11 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,34
Albany,ALBANY WARD 11 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,54
Albany,ALBANY WARD 11 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,64
Albany,ALBANY WARD 11 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,74
Albany,ALBANY WARD 11 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,209
Albany,ALBANY WARD 11 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,14
Albany,ALBANY WARD 11 ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,55
Albany,ALBANY WARD 11 ED 9,State Assembly,109.0,DEM,Patricia A. Fahy,15
Albany,ALBANY WARD 11 ED 10,State Assembly,109.0,DEM,Patricia A. Fahy,9
Albany,ALBANY WARD 12 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,256
Albany,ALBANY WARD 12 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,273
Albany,ALBANY WARD 12 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,153
Albany,ALBANY WARD 12 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,144
Albany,ALBANY WARD 12 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,206
Albany,ALBANY WARD 12 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,207
Albany,ALBANY WARD 12 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,0
Albany,ALBANY WARD 12 ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,291
Albany,ALBANY WARD 12 ED 9,State Assembly,109.0,DEM,Patricia A. Fahy,14
Albany,ALBANY WARD 13 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,95
Albany,ALBANY WARD 13 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,231
Albany,ALBANY WARD 13 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,290
Albany,ALBANY WARD 13 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,221
Albany,ALBANY WARD 13 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,242
Albany,ALBANY WARD 13 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,208
Albany,ALBANY WARD 13 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,2
Albany,ALBANY WARD 14 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,202
Albany,ALBANY WARD 14 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,480
Albany,ALBANY WARD 14 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,342
Albany,ALBANY WARD 14 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,321
Albany,ALBANY WARD 14 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,359
Albany,ALBANY WARD 14 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,311
Albany,ALBANY WARD 14 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,303
Albany,ALBANY WARD 14 ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,195
Albany,ALBANY WARD 14 ED 9,State Assembly,109.0,DEM,Patricia A. Fahy,33
Albany,ALBANY WARD 15 ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,30
Albany,ALBANY WARD 15 ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,17
Albany,ALBANY WARD 15 ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,151
Albany,ALBANY WARD 15 ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,174
Albany,ALBANY WARD 15 ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,229
Albany,ALBANY WARD 15 ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,107
Albany,ALBANY WARD 15 ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,240
Albany,GUILDERLAND ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,0
Albany,GUILDERLAND ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,8
Albany,GUILDERLAND ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,333
Albany,GUILDERLAND ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,505
Albany,GUILDERLAND ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,219
Albany,GUILDERLAND ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,297
Albany,GUILDERLAND ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,466
Albany,GUILDERLAND ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,304
Albany,GUILDERLAND ED 9,State Assembly,109.0,DEM,Patricia A. Fahy,330
Albany,GUILDERLAND ED 10,State Assembly,109.0,DEM,Patricia A. Fahy,348
Albany,GUILDERLAND ED 11,State Assembly,109.0,DEM,Patricia A. Fahy,487
Albany,GUILDERLAND ED 12,State Assembly,109.0,DEM,Patricia A. Fahy,434
Albany,GUILDERLAND ED 13,State Assembly,109.0,DEM,Patricia A. Fahy,439
Albany,GUILDERLAND ED 14,State Assembly,109.0,DEM,Patricia A. Fahy,498
Albany,GUILDERLAND ED 22,State Assembly,109.0,DEM,Patricia A. Fahy,362
Albany,GUILDERLAND ED 26,State Assembly,109.0,DEM,Patricia A. Fahy,228
Albany,GUILDERLAND ED 27,State Assembly,109.0,DEM,Patricia A. Fahy,157
Albany,GUILDERLAND ED 28,State Assembly,109.0,DEM,Patricia A. Fahy,376
Albany,GUILDERLAND ED 29,State Assembly,109.0,DEM,Patricia A. Fahy,354
Albany,GUILDERLAND ED 30,State Assembly,109.0,DEM,Patricia A. Fahy,236
Albany,NEW SCOTLAND ED 1,State Assembly,109.0,DEM,Patricia A. Fahy,265
Albany,NEW SCOTLAND ED 2,State Assembly,109.0,DEM,Patricia A. Fahy,384
Albany,NEW SCOTLAND ED 3,State Assembly,109.0,DEM,Patricia A. Fahy,94
Albany,NEW SCOTLAND ED 4,State Assembly,109.0,DEM,Patricia A. Fahy,278
Albany,NEW SCOTLAND ED 5,State Assembly,109.0,DEM,Patricia A. Fahy,410
Albany,NEW SCOTLAND ED 6,State Assembly,109.0,DEM,Patricia A. Fahy,323
Albany,NEW SCOTLAND ED 7,State Assembly,109.0,DEM,Patricia A. Fahy,412
Albany,NEW SCOTLAND ED 8,State Assembly,109.0,DEM,Patricia A. Fahy,418
Albany,COLONIE ED 1 *,State Assembly,110.0,CON,Alexandra M. Velella,24
Albany,COLONIE ED 2,State Assembly,110.0,CON,Alexandra M. Velella,42
Albany,BERNE ED 1,U.S. House,20.0,WFP,Paul D. Tonko,14
Albany,COLONIE ED 3,State Assembly,110.0,CON,Alexandra M. Velella,21
Albany,COLONIE ED 4,State Assembly,110.0,CON,Alexandra M. Velella,46
Albany,COLONIE ED 5,State Assembly,110.0,CON,Alexandra M. Velella,22
Albany,COLONIE ED 6,State Assembly,110.0,CON,Alexandra M. Velella,46
Albany,COLONIE ED 7,State Assembly,110.0,CON,Alexandra M. Velella,27
Albany,COLONIE ED 8,State Assembly,110.0,CON,Alexandra M. Velella,30
Albany,COLONIE ED 9,State Assembly,110.0,CON,Alexandra M. Velella,17
Albany,COLONIE ED 10,State Assembly,110.0,CON,Alexandra M. Velella,20
Albany,COLONIE ED 11,State Assembly,110.0,CON,Alexandra M. Velella,48
Albany,COLONIE ED 12,State Assembly,110.0,CON,Alexandra M. Velella,40
Albany,COLONIE ED 13,State Assembly,110.0,CON,Alexandra M. Velella,44
Albany,COLONIE ED 14,State Assembly,110.0,CON,Alexandra M. Velella,27
Albany,COLONIE ED 15,State Assembly,110.0,CON,Alexandra M. Velella,29
Albany,COLONIE ED 16,State Assembly,110.0,CON,Alexandra M. Velella,35
Albany,COLONIE ED 17,State Assembly,110.0,CON,Alexandra M. Velella,30
Albany,COLONIE ED 18,State Assembly,110.0,CON,Alexandra M. Velella,32
Albany,COLONIE ED 19,State Assembly,110.0,CON,Alexandra M. Velella,31
Albany,COLONIE ED 20,State Assembly,110.0,CON,Alexandra M. Velella,22
Albany,COLONIE ED 21,State Assembly,110.0,CON,Alexandra M. Velella,37
Albany,COLONIE ED 22,State Assembly,110.0,CON,Alexandra M. Velella,32
Albany,COLONIE ED 23,State Assembly,110.0,CON,Alexandra M. Velella,31
Albany,COLONIE ED 24,State Assembly,110.0,CON,Alexandra M. Velella,37
Albany,COLONIE ED 25,State Assembly,110.0,CON,Alexandra M. Velella,25
Albany,COLONIE ED 26,State Assembly,110.0,CON,Alexandra M. Velella,56
Albany,COLONIE ED 27,State Assembly,110.0,CON,Alexandra M. Velella,45
Albany,COLONIE ED 28,State Assembly,110.0,CON,Alexandra M. Velella,51
Albany,COLONIE ED 29,State Assembly,110.0,CON,Alexandra M. Velella,34
Albany,COLONIE ED 30,State Assembly,110.0,CON,Alexandra M. Velella,59
Albany,COLONIE ED 31,State Assembly,110.0,CON,Alexandra M. Velella,47
Albany,COLONIE ED 32,State Assembly,110.0,CON,Alexandra M. Velella,24
Albany,COLONIE ED 33,State Assembly,110.0,CON,Alexandra M. Velella,14
Albany,COLONIE ED 34,State Assembly,110.0,CON,Alexandra M. Velella,58
Albany,COLONIE ED 35,State Assembly,110.0,CON,Alexandra M. Velella,42
Albany,COLONIE ED 36,State Assembly,110.0,CON,Alexandra M. Velella,49
Albany,COLONIE ED 37,State Assembly,110.0,CON,Alexandra M. Velella,43
Albany,COLONIE ED 38,State Assembly,110.0,CON,Alexandra M. Velella,25
Albany,COLONIE ED 39,State Assembly,110.0,CON,Alexandra M. Velella,51
Albany,COLONIE ED 40,State Assembly,110.0,CON,Alexandra M. Velella,31
Albany,COLONIE ED 41,State Assembly,110.0,CON,Alexandra M. Velella,47
Albany,COLONIE ED 42,State Assembly,110.0,CON,Alexandra M. Velella,41
Albany,COLONIE ED 43,State Assembly,110.0,CON,Alexandra M. Velella,37
Albany,COLONIE ED 44,State Assembly,110.0,CON,Alexandra M. Velella,34
Albany,COLONIE ED 45,State Assembly,110.0,CON,Alexandra M. Velella,27
Albany,COLONIE ED 46,State Assembly,110.0,CON,Alexandra M. Velella,45
Albany,COLONIE ED 47,State Assembly,110.0,CON,Alexandra M. Velella,32
Albany,COLONIE ED 48,State Assembly,110.0,CON,Alexandra M. Velella,58
Albany,COLONIE ED 49,State Assembly,110.0,CON,Alexandra M. Velella,27
Albany,COLONIE ED 50,State Assembly,110.0,CON,Alexandra M. Velella,38
Albany,COLONIE ED 51,State Assembly,110.0,CON,Alexandra M. Velella,52
Albany,COLONIE ED 52,State Assembly,110.0,CON,Alexandra M. Velella,37
Albany,COLONIE ED 53,State Assembly,110.0,CON,Alexandra M. Velella,34
Albany,COLONIE ED 54,State Assembly,110.0,CON,Alexandra M. Velella,28
Albany,COLONIE ED 55,State Assembly,110.0,CON,Alexandra M. Velella,24
Albany,COLONIE ED 56,State Assembly,110.0,CON,Alexandra M. Velella,40
Albany,COLONIE ED 57,State Assembly,110.0,CON,Alexandra M. Velella,33
Albany,COLONIE ED 58,State Assembly,110.0,CON,Alexandra M. Velella,25
Albany,COLONIE ED 59,State Assembly,110.0,CON,Alexandra M. Velella,63
Albany,COLONIE ED 60,State Assembly,110.0,CON,Alexandra M. Velella,25
Albany,COLONIE ED 61,State Assembly,110.0,CON,Alexandra M. Velella,27
Albany,GUILDERLAND ED 15,State Assembly,110.0,CON,Alexandra M. Velella,43
Albany,GUILDERLAND ED 16,State Assembly,110.0,CON,Alexandra M. Velella,45
Albany,GUILDERLAND ED 17,State Assembly,110.0,CON,Alexandra M. Velella,40
Albany,GUILDERLAND ED 18,State Assembly,110.0,CON,Alexandra M. Velella,66
Albany,GUILDERLAND ED 19,State Assembly,110.0,CON,Alexandra M. Velella,35
Albany,GUILDERLAND ED 20,State Assembly,110.0,CON,Alexandra M. Velella,31
Albany,GUILDERLAND ED 21,State Assembly,110.0,CON,Alexandra M. Velella,46
Albany,GUILDERLAND ED 23,State Assembly,110.0,CON,Alexandra M. Velella,32
Albany,GUILDERLAND ED 24,State Assembly,110.0,CON,Alexandra M. Velella,43
Albany,GUILDERLAND ED 25,State Assembly,110.0,CON,Alexandra M. Velella,69
Albany,COLONIE ED 1,State Assembly,110.0,REP,Alexandra M. Velella,159
Albany,COLONIE ED 2,State Assembly,110.0,REP,Alexandra M. Velella,165
Albany,COLONIE ED 3,State Assembly,110.0,REP,Alexandra M. Velella,111
Albany,COLONIE ED 4,State Assembly,110.0,REP,Alexandra M. Velella,258
Albany,COLONIE ED 5,State Assembly,110.0,REP,Alexandra M. Velella,177
Albany,COLONIE ED 6,State Assembly,110.0,REP,Alexandra M. Velella,243
Albany,COLONIE ED 7,State Assembly,110.0,REP,Alexandra M. Velella,227
Albany,COLONIE ED 8,State Assembly,110.0,REP,Alexandra M. Velella,206
Albany,COLONIE ED 9,State Assembly,110.0,REP,Alexandra M. Velella,181
Albany,COLONIE ED 10,State Assembly,110.0,REP,Alexandra M. Velella,152
Albany,COLONIE ED 11,State Assembly,110.0,REP,Alexandra M. Velella,261
Albany,COLONIE ED 12,State Assembly,110.0,REP,Alexandra M. Velella,209
Albany,COLONIE ED 13,State Assembly,110.0,REP,Alexandra M. Velella,292
Albany,COLONIE ED 14,State Assembly,110.0,REP,Alexandra M. Velella,185
Albany,COLONIE ED 15,State Assembly,110.0,REP,Alexandra M. Velella,162
Albany,COLONIE ED 16,State Assembly,110.0,REP,Alexandra M. Velella,197
Albany,COLONIE ED 17,State Assembly,110.0,REP,Alexandra M. Velella,153
Albany,COLONIE ED 18,State Assembly,110.0,REP,Alexandra M. Velella,245
Albany,COLONIE ED 19,State Assembly,110.0,REP,Alexandra M. Velella,181
Albany,COLONIE ED 20,State Assembly,110.0,REP,Alexandra M. Velella,169
Albany,COLONIE ED 21,State Assembly,110.0,REP,Alexandra M. Velella,228
Albany,COLONIE ED 22,State Assembly,110.0,REP,Alexandra M. Velella,243
Albany,COLONIE ED 23,State Assembly,110.0,REP,Alexandra M. Velella,204
Albany,COLONIE ED 24,State Assembly,110.0,REP,Alexandra M. Velella,265
Albany,COLONIE ED 25,State Assembly,110.0,REP,Alexandra M. Velella,216
Albany,COLONIE ED 26,State Assembly,110.0,REP,Alexandra M. Velella,346
Albany,COLONIE ED 27,State Assembly,110.0,REP,Alexandra M. Velella,219
Albany,COLONIE ED 28,State Assembly,110.0,REP,Alexandra M. Velella,305
Albany,COLONIE ED 29,State Assembly,110.0,REP,Alexandra M. Velella,192
Albany,COLONIE ED 30,State Assembly,110.0,REP,Alexandra M. Velella,303
Albany,COLONIE ED 31,State Assembly,110.0,REP,Alexandra M. Velella,308
Albany,COLONIE ED 32,State Assembly,110.0,REP,Alexandra M. Velella,166
Albany,COLONIE ED 33,State Assembly,110.0,REP,Alexandra M. Velella,134
Albany,COLONIE ED 34,State Assembly,110.0,REP,Alexandra M. Velella,328
Albany,COLONIE ED 35,State Assembly,110.0,REP,Alexandra M. Velella,257
Albany,COLONIE ED 36,State Assembly,110.0,REP,Alexandra M. Velella,323
Albany,COLONIE ED 37,State Assembly,110.0,REP,Alexandra M. Velella,205
Albany,COLONIE ED 38,State Assembly,110.0,REP,Alexandra M. Velella,182
Albany,COLONIE ED 39,State Assembly,110.0,REP,Alexandra M. Velella,233
Albany,COLONIE ED 40,State Assembly,110.0,REP,Alexandra M. Velella,240
Albany,COLONIE ED 41,State Assembly,110.0,REP,Alexandra M. Velella,262
Albany,COLONIE ED 42,State Assembly,110.0,REP,Alexandra M. Velella,246
Albany,COLONIE ED 43,State Assembly,110.0,REP,Alexandra M. Velella,217
Albany,COLONIE ED 44,State Assembly,110.0,REP,Alexandra M. Velella,196
Albany,COLONIE ED 45,State Assembly,110.0,REP,Alexandra M. Velella,155
Albany,COLONIE ED 46,State Assembly,110.0,REP,Alexandra M. Velella,231
Albany,COLONIE ED 47,State Assembly,110.0,REP,Alexandra M. Velella,132
Albany,COLONIE ED 48,State Assembly,110.0,REP,Alexandra M. Velella,328
Albany,COLONIE ED 49,State Assembly,110.0,REP,Alexandra M. Velella,188
Albany,COLONIE ED 50,State Assembly,110.0,REP,Alexandra M. Velella,237
Albany,COLONIE ED 51,State Assembly,110.0,REP,Alexandra M. Velella,433
Albany,COLONIE ED 52,State Assembly,110.0,REP,Alexandra M. Velella,210
Albany,COLONIE ED 53,State Assembly,110.0,REP,Alexandra M. Velella,216
Albany,COLONIE ED 54,State Assembly,110.0,REP,Alexandra M. Velella,197
Albany,COLONIE ED 55,State Assembly,110.0,REP,Alexandra M. Velella,211
Albany,COLONIE ED 56,State Assembly,110.0,REP,Alexandra M. Velella,224
Albany,COLONIE ED 57,State Assembly,110.0,REP,Alexandra M. Velella,206
Albany,COLONIE ED 58,State Assembly,110.0,REP,Alexandra M. Velella,196
Albany,COLONIE ED 59,State Assembly,110.0,REP,Alexandra M. Velella,312
Albany,COLONIE ED 60,State Assembly,110.0,REP,Alexandra M. Velella,238
Albany,COLONIE ED 61,State Assembly,110.0,REP,Alexandra M. Velella,196
Albany,GUILDERLAND ED 15,State Assembly,110.0,REP,Alexandra M. Velella,178
Albany,GUILDERLAND ED 16,State Assembly,110.0,REP,Alexandra M. Velella,264
Albany,GUILDERLAND ED 17,State Assembly,110.0,REP,Alexandra M. Velella,243
Albany,GUILDERLAND ED 18,State Assembly,110.0,REP,Alexandra M. Velella,279
Albany,GUILDERLAND ED 19,State Assembly,110.0,REP,Alexandra M. Velella,243
Albany,GUILDERLAND ED 20,State Assembly,110.0,REP,Alexandra M. Velella,154
Albany,GUILDERLAND ED 21,State Assembly,110.0,REP,Alexandra M. Velella,218
Albany,GUILDERLAND ED 23,State Assembly,110.0,REP,Alexandra M. Velella,143
Albany,GUILDERLAND ED 24,State Assembly,110.0,REP,Alexandra M. Velella,236
Albany,GUILDERLAND ED 25,State Assembly,110.0,REP,Alexandra M. Velella,296
Albany,COLONIE ED 1,State Assembly,110.0,DEM,Phillip G. Steck,386
Albany,COLONIE ED 2,State Assembly,110.0,DEM,Phillip G. Steck,334
Albany,COLONIE ED 3,State Assembly,110.0,DEM,Phillip G. Steck,230
Albany,COLONIE ED 4,State Assembly,110.0,DEM,Phillip G. Steck,374
Albany,COLONIE ED 5,State Assembly,110.0,DEM,Phillip G. Steck,261
Albany,COLONIE ED 6,State Assembly,110.0,DEM,Phillip G. Steck,332
Albany,COLONIE ED 7,State Assembly,110.0,DEM,Phillip G. Steck,296
Albany,COLONIE ED 8,State Assembly,110.0,DEM,Phillip G. Steck,265
Albany,COLONIE ED 9,State Assembly,110.0,DEM,Phillip G. Steck,192
Albany,COLONIE ED 10,State Assembly,110.0,DEM,Phillip G. Steck,165
Albany,COLONIE ED 11,State Assembly,110.0,DEM,Phillip G. Steck,321
Albany,COLONIE ED 12,State Assembly,110.0,DEM,Phillip G. Steck,210
Albany,COLONIE ED 13,State Assembly,110.0,DEM,Phillip G. Steck,473
Albany,COLONIE ED 14,State Assembly,110.0,DEM,Phillip G. Steck,261
Albany,COLONIE ED 15,State Assembly,110.0,DEM,Phillip G. Steck,320
Albany,COLONIE ED 16,State Assembly,110.0,DEM,Phillip G. Steck,254
Albany,COLONIE ED 17,State Assembly,110.0,DEM,Phillip G. Steck,204
Albany,COLONIE ED 18,State Assembly,110.0,DEM,Phillip G. Steck,284
Albany,COLONIE ED 19,State Assembly,110.0,DEM,Phillip G. Steck,232
Albany,COLONIE ED 20,State Assembly,110.0,DEM,Phillip G. Steck,183
Albany,COLONIE ED 21,State Assembly,110.0,DEM,Phillip G. Steck,334
Albany,COLONIE ED 22,State Assembly,110.0,DEM,Phillip G. Steck,299
Albany,COLONIE ED 23,State Assembly,110.0,DEM,Phillip G. Steck,233
Albany,COLONIE ED 24,State Assembly,110.0,DEM,Phillip G. Steck,270
Albany,COLONIE ED 25,State Assembly,110.0,DEM,Phillip G. Steck,234
Albany,COLONIE ED 26,State Assembly,110.0,DEM,Phillip G. Steck,318
Albany,COLONIE ED 27,State Assembly,110.0,DEM,Phillip G. Steck,205
Albany,COLONIE ED 28,State Assembly,110.0,DEM,Phillip G. Steck,332
Albany,COLONIE ED 29,State Assembly,110.0,DEM,Phillip G. Steck,200
Albany,COLONIE ED 30,State Assembly,110.0,DEM,Phillip G. Steck,324
Albany,COLONIE ED 31,State Assembly,110.0,DEM,Phillip G. Steck,441
Albany,COLONIE ED 32,State Assembly,110.0,DEM,Phillip G. Steck,230
Albany,COLONIE ED 33,State Assembly,110.0,DEM,Phillip G. Steck,191
Albany,COLONIE ED 34,State Assembly,110.0,DEM,Phillip G. Steck,416
Albany,COLONIE ED 35,State Assembly,110.0,DEM,Phillip G. Steck,338
Albany,COLONIE ED 36,State Assembly,110.0,DEM,Phillip G. Steck,352
Albany,COLONIE ED 37,State Assembly,110.0,DEM,Phillip G. Steck,285
Albany,COLONIE ED 38,State Assembly,110.0,DEM,Phillip G. Steck,222
Albany,COLONIE ED 39,State Assembly,110.0,DEM,Phillip G. Steck,384
Albany,COLONIE ED 40,State Assembly,110.0,DEM,Phillip G. Steck,229
Albany,COLONIE ED 41,State Assembly,110.0,DEM,Phillip G. Steck,497
Albany,COLONIE ED 42,State Assembly,110.0,DEM,Phillip G. Steck,279
Albany,COLONIE ED 43,State Assembly,110.0,DEM,Phillip G. Steck,305
Albany,COLONIE ED 44,State Assembly,110.0,DEM,Phillip G. Steck,307
Albany,COLONIE ED 45,State Assembly,110.0,DEM,Phillip G. Steck,207
Albany,COLONIE ED 46,State Assembly,110.0,DEM,Phillip G. Steck,387
Albany,COLONIE ED 47,State Assembly,110.0,DEM,Phillip G. Steck,204
Albany,COLONIE ED 48,State Assembly,110.0,DEM,Phillip G. Steck,396
Albany,COLONIE ED 49,State Assembly,110.0,DEM,Phillip G. Steck,235
Albany,COLONIE ED 50,State Assembly,110.0,DEM,Phillip G. Steck,269
Albany,COLONIE ED 51,State Assembly,110.0,DEM,Phillip G. Steck,511
Albany,COLONIE ED 52,State Assembly,110.0,DEM,Phillip G. Steck,282
Albany,COLONIE ED 53,State Assembly,110.0,DEM,Phillip G. Steck,279
Albany,COLONIE ED 54,State Assembly,110.0,DEM,Phillip G. Steck,305
Albany,COLONIE ED 55,State Assembly,110.0,DEM,Phillip G. Steck,280
Albany,COLONIE ED 56 *,State Assembly,110.0,DEM,Phillip G. Steck,329
Albany,COLONIE ED 57,State Assembly,110.0,DEM,Phillip G. Steck,264
Albany,COLONIE ED 58,State Assembly,110.0,DEM,Phillip G. Steck,245
Albany,COLONIE ED 59,State Assembly,110.0,DEM,Phillip G. Steck,293
Albany,COLONIE ED 60,State Assembly,110.0,DEM,Phillip G. Steck,240
Albany,COLONIE ED 61,State Assembly,110.0,DEM,Phillip G. Steck,240
Albany,GUILDERLAND ED 15,State Assembly,110.0,DEM,Phillip G. Steck,319
Albany,GUILDERLAND ED 16,State Assembly,110.0,DEM,Phillip G. Steck,224
